"CASE_KEY","ACTIVITY_EN","EVENTTIME","SORTING"
"11590891","Goods delivered",2019-03-12 06:44:49,60
"11590291","Order received",2019-02-18 11:35:10,0
"11590291","Change price",2019-02-18 11:35:10,80
"11590291","Check Credit Score",2019-02-18 11:37:35,19
"11590291","Confirm sale",2019-02-18 11:41:51,10
"11590291","Start production",2019-03-07 00:00:00,30
"11590291","Load shipment",2019-03-28 00:00:00,50
"11590291","Finished production",2019-03-29 00:00:00,40
"11590291","Goods delivered",2019-04-02 00:00:00,60
"11590292","Start production",2018-10-30 00:00:00,30
"11590292","Order received",2019-02-18 11:35:32,0
"11590292","Change price",2019-02-18 11:35:32,80
"11590292","Check Credit Score",2019-02-18 11:37:36,19
"11590292","Confirm sale",2019-02-18 11:41:52,10
"11590292","Load shipment",2019-03-28 00:00:00,50
"11590292","Finished production",2019-03-29 00:00:00,40
"11590292","Goods delivered",2019-04-02 00:00:00,60
"11590491","Order received",2019-02-18 11:55:15,0
"11590491","Change quantity",2019-02-18 11:55:15,170
"11590491","Change production start date",2019-02-18 12:23:08,90
"11590491","Check Credit Score",2019-02-18 12:23:09,19
"11590491","Confirm sale",2019-02-19 14:55:46,10
"11590491","Start production",2019-04-04 00:00:00,30
"11590491","Finished production",2019-04-18 08:02:55,40
"11590491","Change quantity",2019-04-18 08:02:55,170
"11590491","Change price",2019-04-18 08:03:05,80
"11590491","Load shipment",2019-04-23 15:59:52,50
"11590491","Goods delivered",2019-04-24 00:00:00,60
"11598591","Order received",2019-02-18 12:23:09,0
"11598591","Change production start date",2019-02-18 12:23:09,90
"11598591","Check Credit Score",2019-02-18 12:23:10,19
"11598591","Confirm sale",2019-02-19 14:55:52,10
"11598591","Start production",2019-02-21 00:00:00,30
"11598591","Finished production",2019-04-18 14:10:12,40
"11598591","Load shipment",2019-04-18 14:10:12,50
"11598591","Goods delivered",2019-04-23 00:00:00,60
"11598592","Order received",2019-02-18 12:23:11,0
"11598592","Change production start date",2019-02-18 12:23:11,90
"11598592","Check Credit Score",2019-02-18 12:23:12,19
"11598592","Confirm sale",2019-02-19 14:55:52,10
"11598592","Start production",2019-03-06 00:00:00,30
"11598592","Finished production",2019-04-18 14:10:13,40
"11598592","Load shipment",2019-04-18 14:10:13,50
"11598592","Goods delivered",2019-04-23 00:00:00,60
"11598593","Order received",2019-02-18 12:00:41,0
"11598593","Change delivery date",2019-02-18 12:00:41,100
"11598593","Change production start date",2019-02-18 12:23:13,90
"11598593","Check Credit Score",2019-02-18 12:23:14,19
"11598593","Confirm sale",2019-02-19 14:55:53,10
"11598593","Start production",2019-04-02 00:00:00,30
"11598593","Finished production",2019-04-12 15:57:04,40
"11598593","Load shipment",2019-04-12 15:57:04,50
"11598593","Goods delivered",2019-04-16 00:00:00,60
"11598594","Start production",2019-01-29 00:00:00,30
"11598594","Order received",2019-02-18 12:00:31,0
"11598594","Change production start date",2019-02-18 12:00:31,90
"11598594","Check Credit Score",2019-02-18 12:23:15,19
"11598594","Confirm sale",2019-02-19 14:55:53,10
"11598594","Finished production",2019-04-18 14:10:13,40
"11598594","Load shipment",2019-04-18 14:10:13,50
"11598594","Goods delivered",2019-04-23 00:00:00,60
"11598191","Start production",2019-01-25 00:00:00,30
"11598191","Order received",2019-02-18 12:23:16,0
"11598191","Change production start date",2019-02-18 12:23:16,90
"11598191","Check Credit Score",2019-02-18 12:23:17,19
"11598191","Confirm sale",2019-02-19 14:55:59,10
"11598191","Load shipment",2019-04-18 14:10:14,50
"11598191","Finished production",2019-04-23 00:00:00,40
"11598191","Goods delivered",2019-04-23 00:00:00,60
"11598192","Start production",2019-02-06 00:00:00,30
"11598192","Order received",2019-02-18 12:23:18,0
"11598192","Change production start date",2019-02-18 12:23:18,90
"11598192","Check Credit Score",2019-02-18 12:23:19,19
"11598192","Confirm sale",2019-02-19 14:56:00,10
"11598192","Load shipment",2019-04-18 14:10:14,50
"11598192","Finished production",2019-04-23 00:00:00,40
"11598192","Goods delivered",2019-04-23 00:00:00,60
"11598193","Order received",2019-02-18 12:03:11,0
"11598193","Change delivery date",2019-02-18 12:03:11,100
"11598193","Change production start date",2019-02-18 12:23:20,90
"11598193","Check Credit Score",2019-02-18 12:23:21,19
"11598193","Confirm sale",2019-02-19 14:56:00,10
"11598193","Start production",2019-03-22 00:00:00,30
"11598193","Load shipment",2019-04-17 12:33:12,50
"11598193","Finished production",2019-04-18 00:00:00,40
"11598193","Goods delivered",2019-04-23 00:00:00,60
"11598194","Start production",2019-01-29 00:00:00,30
"11598194","Order received",2019-02-18 12:03:02,0
"11598194","Change production start date",2019-02-18 12:03:02,90
"11598194","Check Credit Score",2019-02-18 12:23:22,19
"11598194","Confirm sale",2019-02-19 14:56:00,10
"11598194","Load shipment",2019-04-18 14:10:15,50
"11598194","Finished production",2019-04-23 00:00:00,40
"11598194","Goods delivered",2019-04-23 00:00:00,60
"11598691","Start production",2018-10-10 00:00:00,30
"11598691","Order received",2019-02-18 12:12:56,0
"11598691","Change production start date",2019-02-18 12:23:23,90
"11598691","Check Credit Score",2019-02-18 12:23:24,19
"11598691","Confirm sale",2019-02-21 07:27:16,10
"11598691","Finished production",2019-04-18 14:10:15,40
"11598691","Load shipment",2019-04-18 14:10:15,50
"11598691","Goods delivered",2019-04-23 00:00:00,60
"11598692","Order received",2019-02-18 12:13:03,0
"11598692","Change production start date",2019-02-18 12:23:24,90
"11598692","Check Credit Score",2019-02-18 12:23:25,19
"11598692","Confirm sale",2019-02-21 07:27:16,10
"11598692","Start production",2019-02-27 00:00:00,30
"11598692","Finished production",2019-04-18 14:10:16,40
"11598692","Load shipment",2019-04-18 14:10:16,50
"11598692","Goods delivered",2019-04-23 00:00:00,60
"11598693","Order received",2019-02-18 12:13:45,0
"11598693","Change delivery date",2019-02-18 12:13:45,100
"11598693","Change production start date",2019-02-18 12:23:26,90
"11598693","Check Credit Score",2019-02-18 12:23:27,19
"11598693","Confirm sale",2019-02-21 07:27:16,10
"11598693","Start production",2019-03-26 00:00:00,30
"11598693","Finished production",2019-04-12 15:57:05,40
"11598693","Load shipment",2019-04-12 15:57:05,50
"11598693","Goods delivered",2019-04-16 00:00:00,60
"11598694","Start production",2018-07-04 00:00:00,30
"11598694","Order received",2019-02-18 12:05:41,0
"11598694","Change production start date",2019-02-18 12:05:41,90
"11598694","Check Credit Score",2019-02-18 12:23:29,19
"11598694","Confirm sale",2019-02-21 07:27:16,10
"11598694","Change price",2019-02-21 09:16:13,80
"11598694","Change quantity",2019-02-21 09:16:13,170
"11598694","Finished production",2019-04-18 14:10:16,40
"11598694","Load shipment",2019-04-18 14:10:16,50
"11598694","Goods delivered",2019-04-23 00:00:00,60
"11598791","Start production",2019-01-14 00:00:00,30
"11598791","Order received",2019-02-18 12:16:26,0
"11598791","Change production start date",2019-02-18 12:23:29,90
"11598791","Check Credit Score",2019-02-18 12:23:30,19
"11598791","Confirm sale",2019-02-19 14:56:15,10
"11598791","Load shipment",2019-04-17 12:33:13,50
"11598791","Finished production",2019-04-23 00:00:00,40
"11598791","Goods delivered",2019-04-23 00:00:00,60
"11598792","Start production",2019-02-06 00:00:00,30
"11598792","Order received",2019-02-18 12:16:33,0
"11598792","Change production start date",2019-02-18 12:23:31,90
"11598792","Check Credit Score",2019-02-18 12:23:32,19
"11598792","Confirm sale",2019-02-19 14:56:15,10
"11598792","Load shipment",2019-04-17 12:33:14,50
"11598792","Finished production",2019-04-23 00:00:00,40
"11598792","Goods delivered",2019-04-23 00:00:00,60
"11598793","Order received",2019-02-18 12:15:14,0
"11598793","Change production start date",2019-02-18 12:15:14,90
"11598793","Change delivery date",2019-02-18 12:16:42,100
"11598793","Check Credit Score",2019-02-18 12:23:34,19
"11598793","Confirm sale",2019-02-19 14:56:16,10
"11598793","Start production",2019-04-03 00:00:00,30
"11598793","Finished production",2019-04-18 14:10:17,40
"11598793","Load shipment",2019-04-18 14:10:17,50
"11598793","Goods delivered",2019-04-23 00:00:00,60
"11598794","Start production",2019-01-29 00:00:00,30
"11598794","Order received",2019-02-18 12:23:34,0
"11598794","Change production start date",2019-02-18 12:23:34,90
"11598794","Check Credit Score",2019-02-18 12:23:36,19
"11598794","Confirm sale",2019-02-19 14:56:16,10
"11598794","Load shipment",2019-04-18 14:10:17,50
"11598794","Finished production",2019-04-23 00:00:00,40
"11598794","Goods delivered",2019-04-23 00:00:00,60
"11598391","Order received",2019-02-18 14:51:45,0
"11598391","Change production start date",2019-02-18 14:51:45,90
"11598391","Check Credit Score",2019-02-18 14:55:18,19
"11598391","Change production start date",2019-02-19 08:50:33,90
"11598391","Change delivery date",2019-02-19 14:45:10,100
"11598391","Confirm sale",2019-02-19 14:56:21,10
"11598391","Start production",2019-02-20 00:00:00,30
"11598391","Load shipment",2019-02-20 00:00:00,50
"11598391","Finished production",2019-02-22 00:00:00,40
"11598391","Goods delivered",2019-02-25 00:00:00,60
"11598991","Order received",2019-02-18 14:54:38,0
"11598991","Change price",2019-02-18 14:54:38,80
"11598991","Check Credit Score",2019-02-18 14:55:04,19
"11598991","Change production start date",2019-02-18 14:55:04,90
"11598991","Confirm sale",2019-02-22 14:52:46,10
"11598991","Start production",2019-03-19 00:00:00,30
"11598991","Finished production",2019-03-21 00:00:00,40
"11598991","Change delivery date",2019-03-25 11:04:46,100
"11598991","Load shipment",2019-04-03 15:45:29,50
"11598991","Goods delivered",2019-04-05 00:00:00,60
"11598992","Order received",2019-02-18 14:54:23,0
"11598992","Change production start date",2019-02-18 14:54:23,90
"11598992","Change price",2019-02-18 14:54:31,80
"11598992","Check Credit Score",2019-02-18 14:55:05,19
"11598992","Confirm sale",2019-02-22 14:52:46,10
"11598992","Start production",2019-03-19 00:00:00,30
"11598992","Finished production",2019-03-21 00:00:00,40
"11598992","Change delivery date",2019-03-25 11:04:47,100
"11598992","Load shipment",2019-04-03 15:45:29,50
"11598992","Change quantity",2019-04-03 15:45:29,170
"11598992","Goods delivered",2019-04-05 00:00:00,60
"11598993","Order received",2019-03-22 11:48:49,0
"11598993","Change production start date",2019-03-22 11:48:49,90
"11598993","Change price",2019-03-22 11:49:24,80
"11598993","Check Credit Score",2019-03-22 11:49:42,19
"11598993","Change delivery date",2019-03-25 11:05:13,100
"11598993","Change production start date",2019-03-26 07:48:25,90
"11598993","Change delivery date",2019-03-26 11:27:25,100
"11598993","Confirm sale",2019-03-26 11:27:37,10
"11598993","Start production",2019-04-03 00:00:00,30
"11598993","Finished production",2019-04-04 00:00:00,40
"11598993","Load shipment",2019-04-08 00:00:00,50
"11598993","Goods delivered",2019-04-10 00:00:00,60
"11598994","Order received",2019-03-22 11:48:16,0
"11598994","Change production start date",2019-03-22 11:48:16,90
"11598994","Change price",2019-03-22 11:49:31,80
"11598994","Check Credit Score",2019-03-22 11:49:43,19
"11598994","Change delivery date",2019-03-25 11:05:17,100
"11598994","Change production start date",2019-03-26 07:52:11,90
"11598994","Change delivery date",2019-03-26 11:28:20,100
"11598994","Confirm sale",2019-03-26 11:28:26,10
"11598994","Start production",2019-04-03 00:00:00,30
"11598994","Finished production",2019-04-04 00:00:00,40
"11598994","Load shipment",2019-04-08 15:12:31,50
"11598994","Goods delivered",2019-04-10 00:00:00,60
"11598091","Start production",2018-06-07 00:00:00,30
"11598091","Order received",2019-02-15 00:00:00,0
"11598091","Change production start date",2019-02-18 15:02:54,90
"11598091","Check Credit Score",2019-02-18 15:57:15,19
"11598091","Change price",2019-02-20 16:16:49,80
"11598091","Confirm sale",2019-03-01 10:46:39,10
"11598091","Load shipment",2019-06-26 15:23:05,50
"11598091","Finished production",2019-06-28 00:00:00,40
"11598091","Goods delivered",2019-07-03 00:00:00,60
"11598092","Start production",2018-06-07 00:00:00,30
"11598092","Order received",2019-02-15 00:00:00,0
"11598092","Check Credit Score",2019-02-18 15:57:15,19
"11598092","Change price",2019-02-20 16:16:58,80
"11598092","Confirm sale",2019-03-01 10:46:40,10
"11598092","Load shipment",2019-06-26 15:23:05,50
"11598092","Finished production",2019-06-28 00:00:00,40
"11598092","Goods delivered",2019-07-03 00:00:00,60
"11598093","Start production",2019-01-24 00:00:00,30
"11598093","Order received",2019-02-15 00:00:00,0
"11598093","Check Credit Score",2019-02-18 15:57:15,19
"11598093","Change price",2019-02-20 16:17:06,80
"11598093","Confirm sale",2019-03-01 10:46:41,10
"11598093","Load shipment",2019-06-26 15:23:06,50
"11598093","Finished production",2019-06-28 00:00:00,40
"11598093","Goods delivered",2019-07-03 00:00:00,60
"11598094","Start production",2018-03-02 00:00:00,30
"11598094","Order received",2019-02-15 00:00:00,0
"11598094","Change production start date",2019-02-18 15:10:06,90
"11598094","Check Credit Score",2019-02-18 15:57:15,19
"11598094","Change price",2019-02-20 16:17:17,80
"11598094","Confirm sale",2019-03-01 10:46:41,10
"11598094","Load shipment",2019-06-26 15:23:06,50
"11598094","Finished production",2019-06-28 00:00:00,40
"11598094","Goods delivered",2019-07-03 00:00:00,60
"11598095","Order received",2019-02-15 00:00:00,0
"11598095","Change production start date",2019-02-18 15:54:07,90
"11598095","Check Credit Score",2019-02-18 15:57:15,19
"11598095","Change price",2019-02-20 16:17:28,80
"11598095","Confirm sale",2019-03-01 10:46:41,10
"11598095","Start production",2019-05-24 00:00:00,30
"11598095","Load shipment",2019-06-26 15:23:06,50
"11598095","Finished production",2019-06-28 00:00:00,40
"11598095","Goods delivered",2019-07-03 00:00:00,60
"11598891","Order received",2019-02-18 16:16:44,0
"11598891","Change price",2019-02-18 16:16:44,80
"11598891","Change production start date",2019-02-18 16:18:36,90
"11598891","Check Credit Score",2019-02-20 15:09:05,19
"11598891","Change production start date",2019-02-21 09:40:50,90
"11598891","Change delivery date",2019-02-21 09:40:50,100
"11598891","Confirm sale",2019-02-21 09:41:53,10
"11598891","Start production",2019-03-27 00:00:00,30
"11598891","Finished production",2019-04-05 15:59:01,40
"11598891","Load shipment",2019-04-05 15:59:01,50
"11598891","Change quantity",2019-04-05 15:59:01,170
"11598891","Goods delivered",2019-04-09 00:00:00,60
"11598892","Order received",2019-02-18 16:16:53,0
"11598892","Change price",2019-02-18 16:16:53,80
"11598892","Change production start date",2019-02-18 16:18:36,90
"11598892","Check Credit Score",2019-02-20 15:09:06,19
"11598892","Change production start date",2019-02-21 09:41:14,90
"11598892","Change delivery date",2019-02-21 09:41:14,100
"11598892","Confirm sale",2019-02-21 09:42:28,10
"11598892","Start production",2019-03-27 00:00:00,30
"11598892","Change delivery date",2019-03-28 09:53:15,100
"11598892","Change quantity",2019-04-03 09:25:59,170
"11598892","Finished production",2019-04-05 15:59:02,40
"11598892","Load shipment",2019-04-05 15:59:02,50
"11598892","Change quantity",2019-04-05 15:59:02,170
"11598892","Goods delivered",2019-04-09 00:00:00,60
"11598893","Order received",2019-02-18 16:17:17,0
"11598893","Change price",2019-02-18 16:17:17,80
"11598893","Change production start date",2019-02-18 16:18:37,90
"11598893","Check Credit Score",2019-02-20 15:09:06,19
"11598893","Confirm sale",2019-02-21 09:42:08,10
"11598893","Change delivery date",2019-02-21 09:51:32,100
"11598893","Start production",2019-03-27 00:00:00,30
"11598893","Finished production",2019-04-05 00:00:00,40
"11598893","Load shipment",2019-04-12 12:54:10,50
"11598893","Change quantity",2019-04-12 12:54:10,170
"11598893","Goods delivered",2019-04-15 00:00:00,60
"11598894","Order received",2019-02-18 16:17:29,0
"11598894","Change price",2019-02-18 16:17:29,80
"11598894","Change production start date",2019-02-18 16:18:37,90
