"CASE_KEY","DELIVERY_COMPANY","PRODUCT_TYPE","FACTORY","ORDERED_QUANTITY","DELIVERED_QUANTITY","MIN_ORDER_TOLERANCE","MAX_ORDER_TOLERANCE","CUST_MARKET","CUST_ID","CUST_NAME","CUST_ADDR_CODE","DAYS_TO_DEL_DEADLINE","ORDER_TOLERANCE_MET","ORDER_DATE_MET","X_CEL_O2C_CASES.SAL_ORD_POS_QUAN","DELIVERED_QUANTITY_UNIT","WAREHOUSE_TYPE","DELIVERED_DATE","PROMISED_DATE","CUST_COUNTRY","ORDER_VALUE","UNIT_PRICE"
"15942592","UPS","Crates","Aachen",2030,2000,-20,20,"Retail","67655","Voigt",3,0,0,1,2000,"kg","Non-automated","2018-05-03 00:00:01","2018-05-03 00:00:01"," DE","13080,0","6,54"
"15942691","UPS","Pallets","Aachen",45,45,0,0,"Retail","35755","Graf KG",1,-2,1,1,45,"kg","Non-automated","2018-05-17 00:00:01","2018-05-15 00:00:01"," DE","309,28","6,87"
"15942791","UPS","Pallets","Aachen",169,169,0,0,"Retail","35755","Graf KG",1,0,1,1,169,"kg","Non-automated","2018-05-22 00:00:01","2018-05-22 00:00:01"," DE","1124,2","6,65"
"15942392","UPS","Pallets","Aachen",901,901,0,0,"Retail","35755","Graf KG",1,0,1,1,901,"kg","Non-automated","2018-05-24 00:00:01","2018-05-24 00:00:01"," DE","6154,8","6,83"
"15942891","UPS","Crates","Aachen",1000,1100,-20,20,"Retail","69555","Wiegand",2,0,0,1,1100,"kg","Non-automated","2018-04-17 00:00:01","2018-04-17 00:00:01"," DE","6523,0","5,93"
"15055591","UPS","Pallets","Essen",244,245,0,0,"Retail","67555","Becker",1,0,0,1,245,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","2370,24","9,67"
"15055191","UPS","Pallets","Essen",509,509,0,0,"Retail","67555","Becker",1,0,1,1,509,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","4868,64","9,57"
"15055691","UPS","Pallets","Aachen",117,117,0,0,"Retail","67555","Becker",1,0,1,1,117,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","1236,68","10,57"
"15055791","UPS","Pallets","Aachen",59,59,0,0,"Retail","67555","Becker",1,0,1,1,59,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","878,68","14,89"
"15055991","UPS","Pallets","Aachen",469,469,0,0,"Retail","67555","Becker",1,0,1,1,469,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","3867,36","8,25"
"15055891","UPS","Pallets","Aachen",117,117,0,0,"Retail","67555","Becker",1,0,1,1,117,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","1327,36","11,34"
"15055291","UPS","Pallets","Aachen",40,40,0,0,"Retail","67555","Becker",1,0,1,1,40,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","289,44","7,24"
"15051691","UPS","Pallets","Aachen",59,59,0,0,"Retail","67555","Becker",1,0,1,1,59,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","878,68","14,89"
"15051791","UPS","Pallets","Aachen",22,22,0,0,"Retail","67555","Becker",1,0,1,1,22,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","160,8","7,31"
"15051391","UPS","Pallets","Aachen",41,41,0,0,"Retail","67555","Becker",1,0,1,1,41,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","294,15","7,17"
"15051091","UPS","Pallets","Essen",64,64,0,0,"Retail","67555","Becker",1,0,1,1,64,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","608,58","9,51"
"15051891","UPS","Pallets","Aachen",59,59,0,0,"Retail","67555","Becker",1,0,1,1,59,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","618,34","10,48"
"15051291","UPS","Pallets","Aachen",59,59,0,0,"Retail","67555","Becker",1,0,1,1,59,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","878,68","14,89"
"15056591","UPS","Pallets","Aachen",61,61,0,0,"Retail","67555","Becker",1,0,1,1,61,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","913,62","14,98"
"15056191","UPS","Pallets","Aachen",9,9,0,0,"Retail","67555","Becker",1,0,1,1,9,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","64,32","7,15"
"15056691","UPS","Pallets","Aachen",16,16,0,0,"Retail","67555","Becker",1,0,1,1,16,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","117,66","7,35"
"15056091","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,-2,1,1,50,"kg","Non-automated","2018-05-02 00:00:01","2018-04-30 00:00:01"," DE","631,64","12,63"
"15057591","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,-2,1,1,50,"kg","Non-automated","2018-05-02 00:00:01","2018-04-30 00:00:01"," DE","631,64","12,63"
"15057791","UPS","Pallets","Aachen",50,50,0,0,"Retail","67555","Becker",1,-2,1,1,50,"kg","Non-automated","2018-05-02 00:00:01","2018-04-30 00:00:01"," DE","631,64","12,63"
"150570910","FedEx","Pallets","Crefeld",1,1,0,0,"Construction","6155","Meißner GmbH & Co. KGaA",1,0,1,1,1,"kg","Non-automated","2018-10-10 00:00:01","2018-10-10 00:00:01"," CH","13,5","13,5"
"150570911","FedEx","Crates","Aachen",2600,2699,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,0,0,1,2699,"kg","Non-automated","2018-10-17 00:00:01","2018-10-17 00:00:01"," CH","14277,71","5,29"
"15057092","FedEx","Pallets","Bonn",110,110,0,0,"Construction","6155","Meißner GmbH & Co. KGaA",1,7,1,0,110,"kg","Non-automated","2018-09-05 00:00:01","2018-09-12 00:00:01"," CH","524,5","4,77"
"15057095","FedEx","Crates","Aachen",4500,4603,-5,15,"Construction","6155","Meißner GmbH & Co. KGaA",1,-1,0,1,4603,"kg","Non-automated","2018-09-26 00:00:01","2018-09-25 00:00:01"," CH","24487,96","5,32"
"15057096","FedEx","Pallets","Essen",9,9,0,0,"Construction","6155","Meißner GmbH & Co. KGaA",1,-1,1,1,9,"kg","Non-automated","2018-09-26 00:00:01","2018-09-25 00:00:01"," CH","55,5","6,17"
"15057097","FedEx","Pallets","Crefeld",60,60,0,0,"Construction","6155","Meißner GmbH & Co. KGaA",1,-1,1,1,60,"kg","Non-automated","2018-10-03 00:00:01","2018-10-02 00:00:01"," CH","196,8","3,28"
"15053591","UPS","Pallets","Essen",358,358,0,0,"Retail","91595","Jürgens",3,0,1,1,358,"kg","Non-automated","2018-05-15 00:00:01","2018-05-15 00:00:01"," DE","1842,0","5,15"
"15053192","UPS","Crates","Essen",1500,1740,-20,20,"Retail","91595","Jürgens",1,0,0,1,1740,"kg","Non-automated","2018-05-08 00:00:01","2018-05-08 00:00:01"," DE","9326,4","5,36"
"15053392","DHL","Crates","Essen",1000,1060,-20,20,"Retail","1455","Kraft",1,0,0,1,1060,"kg","Non-automated","2018-06-13 00:00:01","2018-06-13 00:00:01"," SI","5883,0","5,55"
"15053393","DHL","Crates","Essen",4000,4315,-20,20,"Retail","1455","Kraft",1,0,0,1,4315,"kg","Non-automated","2018-06-13 00:00:01","2018-06-13 00:00:01"," SI","29039,95","6,73"
"15053993","DHL","Crates","Essen",4000,4275,-20,20,"Retail","1455","Kraft",1,1,0,0,4275,"kg","Non-automated","2018-06-06 00:00:01","2018-06-07 00:00:01"," SI","28770,75","6,73"
"15053491","UPS","Crates","Essen",2500,2535,-20,20,"Retail","04555","Vogel Horn OHG mbH",6,-9,0,1,2535,"kg","Non-automated","2018-06-13 00:00:01","2018-06-04 00:00:01"," FR","10545,6","4,16"
"15059591","FedEx","Crates","Aachen",9100,9299,-5,10,"Construction","39695","Hein",4,-18,0,1,9299,"kg","Non-automated","2018-07-27 00:00:01","2018-07-09 00:00:01"," CA","68200,847","9,04"
"15059191","UPS","Crates","Aachen",4759,4322,-20,20,"Retail","3205","Popp Meyer AG",1,-1,0,1,4322,"kg","Non-automated","2018-06-06 00:00:01","2018-06-05 00:00:01"," FR","24246,42","5,61"
"15059991","UPS","Crates","Aachen",2000,1912,-20,20,"Retail","17555","Kirchner",1,-1,0,1,1912,"kg","Non-automated","2018-06-07 00:00:01","2018-06-06 00:00:01"," DE","10707,2","5,6"
"15059891","UPS","Pallets","Aachen",120,120,0,0,"Retail","67555","Becker",1,0,1,1,120,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","1064,9","8,87"
"15059291","UPS","Pallets","Aachen",63,63,0,0,"Retail","67555","Becker",1,-2,1,1,63,"kg","Non-automated","2018-04-25 00:00:01","2018-04-23 00:00:01"," DE","491,05","7,79"
"15059491","UPS","Pallets","Aachen",36,36,0,0,"Retail","67555","Becker",1,-2,1,1,36,"kg","Non-automated","2018-04-25 00:00:01","2018-04-23 00:00:01"," DE","280,6","7,79"
"15050891","UPS","Pallets","Aachen",5,5,0,0,"Retail","67555","Becker",1,0,1,1,5,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","38,35","7,67"
"15058691","UPS","Crates","Essen",2000,2175,-20,20,"Retail","93955","Ritter Adler GbR",1,0,0,1,2175,"kg","Non-automated","2018-06-05 00:00:01","2018-06-05 00:00:01"," DE","13615,5","6,26"
"15058391","UPS","Crates","Aachen",2000,2002,-20,20,"Retail","93955","Ritter Adler GbR",1,-1,1,1,2002,"kg","Non-automated","2018-06-12 00:00:01","2018-06-11 00:00:01"," DE","13013,0","6,5"
"15058893","UPS","Pallets","Essen",785,899,-5,15,"Retail","36555","Steinbach",1,0,0,1,899,"kg","Non-automated","2018-06-19 00:00:01","2018-06-19 00:00:01"," DE","4849,46","5,39"
"15058491","UPS","Crates","Aachen",2000,2560,-20,20,"Retail","10315","Diehl",1,0,0,1,2560,"kg","Non-automated","2018-06-14 00:00:01","2018-06-14 00:00:01"," SI","13286,4","5,19"
"15058492","UPS","Crates","Aachen",2626,2735,-20,20,"Retail","10315","Diehl",1,0,0,1,2735,"kg","Non-automated","2018-06-14 00:00:01","2018-06-14 00:00:01"," SI","17148,45","6,27"
"15052592","UPS","Crates","Aachen",2550,2367,-20,20,"Retail","96405","Voß GmbH",4,0,0,1,2367,"kg","Non-automated","2018-05-24 00:00:01","2018-05-24 00:00:01"," IT","14959,44","6,32"
"15052691","UPS","Pallets","Essen",179,179,0,0,"Retail","91595","Jürgens",3,0,1,1,179,"kg","Non-automated","2018-04-24 00:00:01","2018-04-24 00:00:01"," DE","921,0","5,15"
"15054391","DHL","Crates","Essen",1000,660,-10,25,"Retail","14905","Bruns",2,-3,0,1,660,"kg","Non-automated","2018-10-05 00:00:01","2018-10-02 00:00:01"," AU","4738,8","7,18"
"15054491","UPS","Pallets","Aachen",138,138,0,0,"Retail","67555","Becker",1,0,1,1,138,"kg","Non-automated","2018-05-28 00:00:01","2018-05-28 00:00:01"," DE","1732,72","12,56"
"15015891","UPS","Pallets","Essen",63,63,0,0,"Retail","67555","Becker",1,0,1,1,63,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","616,2","9,78"
"15015291","UPS","Pallets","Essen",132,132,0,0,"Retail","67555","Becker",1,0,1,1,132,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","1265,52","9,59"
"15011591","UPS","Pallets","Aachen",61,61,0,0,"Retail","67555","Becker",1,0,1,1,61,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","913,62","14,98"
"15011691","UPS","Pallets","Aachen",117,117,0,0,"Retail","67555","Becker",1,0,1,1,117,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","1327,36","11,34"
"15011391","UPS","Pallets","Essen",64,64,0,0,"Retail","67555","Becker",1,0,1,1,64,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","608,58","9,51"
"15011991","UPS","Pallets","Aachen",19,19,0,0,"Retail","67555","Becker",1,-2,1,1,19,"kg","Non-automated","2018-05-09 00:00:01","2018-05-07 00:00:01"," DE","269,16","14,17"
"15011091","UPS","Pallets","Aachen",96,96,0,0,"Retail","67555","Becker",1,0,1,1,96,"kg","Non-automated","2018-05-14 00:00:01","2018-05-14 00:00:01"," DE","686,3","7,15"
"15011291","UPS","Pallets","Aachen",41,41,0,0,"Retail","67555","Becker",1,-2,1,1,41,"kg","Non-automated","2018-05-16 00:00:01","2018-05-14 00:00:01"," DE","320,8","7,82"
"15016591","UPS","Pallets","Aachen",19,19,0,0,"Retail","67555","Becker",1,-2,1,1,19,"kg","Non-automated","2018-05-09 00:00:01","2018-05-07 00:00:01"," DE","269,16","14,17"
"15016791","UPS","Pallets","Essen",898,897,0,0,"Retail","69555","Wiegand",2,0,0,1,897,"kg","Non-automated","2018-06-07 00:00:01","2018-06-07 00:00:01"," DE","4243,03","4,73"
"15016392","UPS","Pallets","Essen",1742,1742,0,0,"Retail","73995","Oswald",1,0,1,1,1742,"kg","Non-automated","2018-06-19 00:00:01","2018-06-19 00:00:01"," DE","7738,0","4,44"
"15016991","UPS","Pallets","Essen",1742,1742,0,0,"Retail","73995","Oswald",1,0,1,1,1742,"kg","Non-automated","2018-05-29 00:00:01","2018-05-29 00:00:01"," DE","7738,0","4,44"
"15017191","UPS","Pallets","Essen",1406,1392,0,0,"Retail","35555","Rupp AG",8,-1,0,1,1392,"kg","Non-automated","2018-05-29 00:00:01","2018-05-28 00:00:01"," NL","12836,34","9,22"
"15017991","UPS","Crates","Aachen",2000,2518,-10,30,"Retail","82555","Eberhardt",1,0,0,1,2518,"kg","Non-automated","2018-06-05 00:00:01","2018-06-05 00:00:01"," DE","15133,18","6,01"
"15017291","UPS","Pallets","Essen",605,658,0,0,"Retail","36555","Steinbach",1,-1,0,1,658,"kg","Non-automated","2019-02-19 00:00:01","2019-02-18 00:00:01"," DE","3549,6","5,39"
"15013591","UPS","Pallets","Essen",257,257,0,0,"Retail","36555","Steinbach",1,0,1,1,257,"kg","Non-automated","2019-08-27 00:00:01","2019-08-27 00:00:01"," DE","2048,27","7,97"
"15013594","UPS","Pallets","Essen",257,257,0,0,"Retail","36555","Steinbach",1,0,1,1,257,"kg","Non-automated","2019-06-11 00:00:01","2019-06-11 00:00:01"," DE","2048,27","7,97"
"15013391","UPS","Pallets","Aachen",488,488,0,0,"Retail","67555","Becker",1,-2,1,1,488,"kg","Non-automated","2018-05-09 00:00:01","2018-05-07 00:00:01"," DE","3552,16","7,28"
"15019591","UPS","Crates","Aachen",2000,1974,-20,20,"Retail","93955","Ritter Adler GbR",1,0,0,1,1974,"kg","Non-automated","2018-06-19 00:00:01","2018-06-19 00:00:01"," DE","12811,26","6,49"
"15019791","UPS","Pallets","Aachen",2164,2141,0,0,"Retail","09045","Gebhardt Möller AG & Co. OHG",1,0,0,1,2141,"kg","Non-automated","2018-05-31 00:00:01","2018-05-31 00:00:01"," IT","22069,06","10,31"
"15019992","DHL","Pallets","Crefeld",41,41,-30,30,"Other","888888","Ritter",2,0,1,1,41,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," NL","-0,0","0,0"
"15019292","UPS","Pallets","Crefeld",178,179,0,0,"Retail","38955","Adam KG",1,0,0,1,179,"kg","Non-automated","2018-05-30 00:00:01","2018-05-30 00:00:01"," SE","2695,32","15,06"
"15019492","UPS","Pallets","Crefeld",148,150,0,0,"Retail","38955","Adam KG",1,-1,0,1,150,"kg","Non-automated","2018-06-06 00:00:01","2018-06-05 00:00:01"," SE","2246,45","14,98"
"15010191","UPS","Crates","Aachen",1855,1855,-10,10,"Retail","69555","Wiegand",2,0,1,1,1855,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","16305,45","8,79"
"15010391","UPS","Pallets","Aachen",502,502,0,0,"Retail","91595","Jürgens",3,0,1,1,502,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","2972,5","5,92"
"15010091","UPS","Pallets","Essen",331,331,0,0,"Retail","91595","Jürgens",3,0,1,1,331,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","1706,0","5,15"
"15010891","UPS","Pallets","Essen",179,179,0,0,"Retail","91595","Jürgens",3,0,1,1,179,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","921,0","5,15"
"15010291","UPS","Pallets","Aachen",1084,1084,0,0,"Retail","91595","Jürgens",3,-1,1,1,1084,"kg","Non-automated","2018-05-29 00:00:01","2018-05-28 00:00:01"," DE","6418,0","5,92"
"15018693","UPS","Crates","Aachen",2000,1782,-20,20,"Retail","91595","Jürgens",1,0,0,1,1782,"kg","Non-automated","2018-05-15 00:00:01","2018-05-15 00:00:01"," DE","10335,6","5,8"
"15018792","UPS","Crates","Aachen",5085,5085,-20,20,"Retail","91595","Jürgens",1,0,1,1,5085,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","36408,6","7,16"
"15018391","UPS","Crates","Aachen",3037,3037,-20,20,"Retail","91595","Jürgens",1,1,1,0,3037,"kg","Non-automated","2018-05-22 00:00:01","2018-05-23 00:00:01"," DE","16885,72","5,56"
"15018891","UPS","Crates","Aachen",5426,5426,-30,0,"Retail","93955","Ritter Adler GbR",1,-1,1,1,5426,"kg","Non-automated","2018-06-28 00:00:01","2018-06-27 00:00:01"," DE","58612,47","10,8"
"15018892","UPS","Crates","Aachen",2723,2723,-30,0,"Retail","93955","Ritter Adler GbR",1,-1,1,1,2723,"kg","Non-automated","2018-06-28 00:00:01","2018-06-27 00:00:01"," DE","28173,62","10,35"
"15018893","UPS","Crates","Aachen",4000,3170,-20,20,"Retail","93955","Ritter Adler GbR",1,-1,0,1,3170,"kg","Non-automated","2018-06-12 00:00:01","2018-06-11 00:00:01"," DE","28403,2","8,96"
"15018292","UPS","Pallets","Crefeld",524,526,0,0,"Retail","22069","Pietsch",1,0,0,1,526,"kg","Non-automated","2018-05-03 00:00:01","2018-05-03 00:00:01"," DE","9298,0","17,68"
"15018491","UPS","Crates","Essen",2500,3010,0,20,"Retail","68955","Fritz",1,0,0,1,3010,"kg","Non-automated","2018-06-19 00:00:01","2018-06-19 00:00:01"," DE","14297,5","4,75"
"15012591","UPS","Crates","Essen",2500,2645,0,20,"Retail","68955","Fritz",1,0,0,1,2645,"kg","Non-automated","2018-06-26 00:00:01","2018-06-26 00:00:01"," DE","12563,75","4,75"
"15012392","DHL","Pallets","Aachen",480,480,0,0,"Retail","1455","Kraft",1,1,1,0,480,"kg","Non-automated","2018-06-06 00:00:01","2018-06-07 00:00:01"," SI","5733,9","11,95"
"15012991","UPS","Crates","Essen",1500,1545,-5,15,"Construction","75389","Maier",1,-1,0,1,1545,"kg","Non-automated","2018-05-31 00:00:01","2018-05-30 00:00:01"," IT","6210,9","4,02"
"15012092","UPS","Pallets","Essen",1670,1669,-5,20,"Construction","82895","Reimann AG",1,0,1,1,1669,"kg","Non-automated","2018-07-25 00:00:01","2018-07-25 00:00:01"," FR","5874,88","3,52"
"15014891","UPS","Pallets","Aachen",191,191,0,0,"Retail","67555","Becker",1,-2,1,1,191,"kg","Non-automated","2018-05-16 00:00:01","2018-05-14 00:00:01"," DE","1372,6","7,19"
"15014491","UPS","Pallets","Aachen",10,10,0,0,"Retail","67555","Becker",1,-2,1,1,10,"kg","Non-automated","2018-05-09 00:00:01","2018-05-07 00:00:01"," DE","76,7","7,67"
"15065791","UPS","Pallets","Aachen",732,732,0,0,"Retail","67555","Becker",1,0,1,1,732,"kg","Non-automated","2018-05-15 00:00:01","2018-05-15 00:00:01"," DE","6217,6","8,49"
"15065391","UPS","Pallets","Essen",42,42,0,0,"Retail","67555","Becker",1,0,1,1,42,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","410,8","9,78"
"15065991","UPS","Pallets","Essen",88,88,0,0,"Retail","67555","Becker",1,0,1,1,88,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","843,68","9,59"
"15065891","UPS","Pallets","Essen",63,63,0,0,"Retail","67555","Becker",1,0,1,1,63,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","616,2","9,78"
"15065291","UPS","Pallets","Essen",132,132,0,0,"Retail","67555","Becker",1,0,1,1,132,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","1265,52","9,59"
"15065491","UPS","Pallets","Aachen",122,122,0,0,"Retail","67555","Becker",1,0,1,1,122,"kg","Non-automated","2018-05-14 00:00:01","2018-05-14 00:00:01"," DE","1827,24","14,98"
"15061691","UPS","Pallets","Essen",63,63,0,0,"Retail","67555","Becker",1,0,1,1,63,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","616,2","9,78"
"15061791","UPS","Pallets","Essen",132,132,0,0,"Retail","67555","Becker",1,0,1,1,132,"kg","Non-automated","2018-05-17 00:00:01","2018-05-17 00:00:01"," DE","1265,52","9,59"
"15061091","UPS","Pallets","Aachen",61,61,0,0,"Retail","67555","Becker",1,0,1,1,61,"kg","Non-automated","2018-05-07 00:00:01","2018-05-07 00:00:01"," DE","913,62","14,98"
"15066191","UPS","Pallets","Aachen",457,458,0,0,"Retail","67555","Becker",1,0,0,1,458,"kg","Non-automated","2018-05-15 00:00:01","2018-05-15 00:00:01"," DE","3886,0","8,48"
"15066391","UPS","Pallets","Aachen",248,248,0,0,"Construction","87445","Maier Behrendt GmbH",11,0,1,1,248,"kg","Non-automated","2018-05-29 00:00:01","2018-05-29 00:00:01"," NL","1535,85","6,19"
"150663910","UPS","Pallets","Aachen",534,534,0,0,"Construction","87445","Maier Behrendt GmbH",11,0,1,1,534,"kg","Non-automated","2018-05-29 00:00:01","2018-05-29 00:00:01"," NL","3308,55","6,2"
"150663911","UPS","Pallets","Aachen",189,189,0,0,"Construction","87445","Maier Behrendt GmbH",11,0,1,1,189,"kg","Non-automated","2018-05-29 00:00:01","2018-05-29 00:00:01"," NL","1170,25","6,19"
"15066392","UPS","Pallets","Aachen",89,89,0,0,"Construction","87445","Maier Behrendt GmbH",11,0,1,1,89,"kg","Non-automated","2018-05-29 00:00:01","2018-05-29 00:00:01"," NL","549,75","6,18"
"15066991","UPS","Crates","Aachen",2228,1053,-20,20,"Retail","4555","Heinz",1,-1,0,1,1053,"kg","Non-automated","2018-07-25 00:00:01","2018-07-24 00:00:01"," DE","11930,49","11,33"
"15066891","UPS","Crates","Aachen",3500,3432,-20,20,"Retail","38955","Adam KG",1,0,0,1,3432,"kg","Non-automated","2018-07-04 00:00:01","2018-07-04 00:00:01"," SE","23200,32","6,76"
"15066291","UPS","Pallets","Essen",137,137,0,0,"Retail","73995","Oswald",1,0,1,1,137,"kg","Non-automated","2018-05-15 00:00:01","2018-05-15 00:00:01"," DE","2010,0","14,67"
"15066491","FedEx","Pallets","Essen",1557,1536,-20,20,"Retail","82969","Greiner",1,0,0,1,1536,"kg","Non-automated","2018-06-12 00:00:01","2018-06-12 00:00:01"," DE","9874,56","6,43"
"15067191","UPS","Crates","Aachen",4000,3561,-20,20,"Retail","04869","Hempel AG & Co. KG",1,0,0,1,3561,"kg","Non-automated","2018-06-27 00:00:01","2018-06-27 00:00:01"," DE","23716,26","6,66"
"15067691","DHL","Crates","Essen",3000,3370,-20,20,"Retail","08955","Röder Frank KGaA",1,-6,0,1,3370,"kg","Non-automated","2018-07-02 00:00:01","2018-06-26 00:00:01"," SE","25578,3","7,59"
"15067991","FedEx","Pallets","Essen",37,37,0,0,"Construction","6155","Meißner GmbH & Co. KGaA",1,-1,1,1,37,"kg","Non-automated","2018-09-26 00:00:01","2018-09-25 00:00:01"," CH","250,56","6,77"
"15067891","FedEx","Crates","Essen",5000,5445,-5,15,"Construction","6195","Arndt Hübner AG & Co. KGaA",1,1,0,0,5445,"kg","Non-automated","2018-06-06 00:00:01","2018-06-07 00:00:01"," CH","20200,95","3,71"
"15063591","UPS","Pallets","Aachen",64,64,0,0,"Retail","67555","Becker",1,-7,1,1,64,"kg","Non-automated","2018-05-14 00:00:01","2018-05-07 00:00:01"," DE","547,2","8,55"
"15063791","UPS","Pallets","Aachen",67,67,0,0,"Retail","67555","Becker",1,-2,1,1,67,"kg","Non-automated","2018-05-16 00:00:01","2018-05-14 00:00:01"," DE","997,44","14,89"
"15063391","UPS","Pallets","Aachen",29,29,0,0,"Retail","67555","Becker",1,-7,1,1,29,"kg","Non-automated","2018-05-14 00:00:01","2018-05-07 00:00:01"," DE","230,1","7,93"
"15069691","UPS","Pallets","Aachen",54,54,0,0,"Retail","67555","Becker",1,0,1,1,54,"kg","Non-automated","2018-05-02 00:00:01","2018-05-02 00:00:01"," DE","339,76","6,29"
